Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,61.70,617,383,279322,0.2470,7.16,39.30,-116,0,0.36,3.19,35.2,1,104725,80
2000,60.60,606,394,281888,0.2440,7.23,39.44,-140,0,0.34,3.17,33.6,0,105732,154
3000,59.50,595,405,284412,0.2410,7.31,39.58,-172,0,0.43,3.18,34.7,1,106722,232
4000,64.20,642,358,287047,0.2380,7.38,39.72,-41,0,0.43,3.26,35.9,2,107756,311
5000,63.30,633,367,289585,0.2350,7.46,39.86,-58,0,0.33,3.22,36.4,2,108753,395
6000,63.80,638,362,292202,0.2320,7.53,39.98,-53,0,0.52,3.18,35.1,0,109780,472
7000,60.30,603,397,294657,0.2290,7.61,40.11,-157,0,0.34,3.18,35.3,1,110744,552
8000,64.00,640,360,296962,0.2260,7.68,40.24,-40,0,0.34,3.25,34.3,1,111648,633
9000,58.70,587,413,299357,0.2230,7.76,40.33,-181,0,0.34,3.19,34.8,0,112588,722
10000,62.30,623,377,301671,0.2200,7.83,40.46,-104,0,0.34,3.18,34.4,1,113496,827
