Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.70,657,343,285922,0.2315,17.15,49.43,8,0,0.18,2.96,34.9,0,108500,59
2000,68.70,687,313,286797,0.2295,17.24,49.49,84,0,0.20,3.04,35.3,0,108844,119
3000,67.40,674,326,287761,0.2275,17.33,49.53,38,0,0.18,2.94,36.6,0,109223,181
4000,62.60,626,374,288870,0.2257,17.41,49.55,-71,0,0.18,2.96,36.8,0,109659,243
5000,65.30,653,347,289820,0.2237,17.50,49.59,4,0,0.21,3.07,35.8,0,110033,305
6000,66.70,667,333,290723,0.2217,17.58,49.64,37,0,0.18,3.06,35.2,1,110389,365
7000,66.80,668,332,291596,0.2197,17.67,49.69,29,0,0.18,2.96,34.4,0,110731,427
8000,66.10,661,339,292581,0.2177,17.74,49.72,28,0,0.18,3.02,34.6,0,111119,485
9000,64.30,643,357,293496,0.2156,17.82,49.76,-29,0,0.18,2.97,33.7,0,111477,543
10000,67.40,674,326,294405,0.2136,17.90,49.79,55,0,0.18,2.98,34.0,0,111835,603
