Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.50,715,285,405997,0.0500,34.51,55.19,201,0,0.26,3.08,35.9,1,155723,79
2000,72.20,722,278,406362,0.0500,34.59,55.20,221,0,0.25,3.18,37.9,2,155866,165
3000,71.50,715,285,406700,0.0500,34.66,55.22,181,1,0.26,3.00,37.6,1,155999,257
4000,72.80,728,272,406997,0.0500,34.73,55.24,240,0,0.27,3.20,34.9,1,156115,345
5000,72.30,723,277,407288,0.0500,34.81,55.26,207,0,0.25,3.08,37.3,1,156229,431
6000,72.60,726,274,407597,0.0500,34.89,55.27,226,0,0.25,3.14,35.4,2,156351,510
7000,74.10,741,259,407882,0.0500,34.96,55.29,259,0,0.25,3.11,36.6,1,156461,593
8000,71.70,717,283,408161,0.0500,35.05,55.31,205,0,0.26,3.10,37.8,2,156572,679
9000,72.20,722,278,408455,0.0500,35.12,55.33,205,0,0.35,3.08,35.1,0,156688,772
10000,68.80,688,312,408808,0.0500,35.20,55.34,123,0,0.28,3.11,38.6,2,156827,868
