Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.50,645,355,303187,0.1915,18.85,50.16,-29,0,0.19,2.96,34.2,0,115286,58
2000,62.30,623,377,304054,0.1895,18.93,50.20,-88,0,0.19,2.94,33.5,0,115628,115
3000,61.30,613,387,304948,0.1875,19.00,50.24,-137,0,0.18,2.85,35.1,0,115982,175
4000,67.40,674,326,305759,0.1855,19.09,50.28,45,0,0.18,3.05,35.7,1,116301,235
5000,64.10,641,359,306592,0.1835,19.17,50.32,-53,0,0.18,2.95,35.2,1,116625,294
6000,66.00,660,340,307402,0.1815,19.25,50.35,3,0,0.18,3.02,34.7,0,116944,355
7000,64.90,649,351,308208,0.1795,19.33,50.38,-9,0,0.22,2.99,34.3,1,117260,413
8000,67.20,672,328,308983,0.1775,19.42,50.42,62,0,0.18,3.06,36.3,0,117565,475
9000,64.90,649,351,309703,0.1754,19.51,50.45,-10,0,0.18,3.00,35.1,0,117847,537
10000,67.70,677,323,310454,0.1734,19.59,50.49,56,0,0.18,2.99,35.1,0,118144,597
