Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.20,712,288,419423,0.0500,37.41,55.80,156,0,0.27,3.02,37.3,0,161004,92
2000,70.20,702,298,419772,0.0500,37.48,55.81,135,0,0.27,3.04,37.6,0,161141,187
3000,71.40,714,286,420135,0.0500,37.55,55.83,194,0,0.28,3.13,37.7,1,161284,285
4000,70.10,701,299,420519,0.0500,37.62,55.85,147,0,0.27,3.06,36.1,0,161436,379
5000,72.50,725,275,420834,0.0500,37.69,55.86,202,0,0.28,3.04,36.7,1,161561,473
6000,71.50,715,285,421132,0.0500,37.76,55.87,183,0,0.27,3.07,37.0,2,161678,567
7000,70.40,704,296,421476,0.0500,37.84,55.88,148,0,0.30,3.03,37.8,1,161812,682
8000,67.70,677,323,421802,0.0500,37.91,55.89,88,0,0.30,3.04,36.2,1,161940,790
9000,71.20,712,288,422093,0.0500,37.98,55.91,172,0,0.30,3.11,35.2,0,162054,903
10000,69.90,699,301,422437,0.0500,38.04,55.92,150,0,0.31,3.11,34.1,0,162190,1011
