Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.90,719,281,354971,0.0500,25.33,52.69,199,0,0.18,3.15,38.3,3,135652,63
2000,71.00,710,290,355408,0.0500,25.41,52.72,164,0,0.19,3.11,33.2,0,135822,121
3000,71.70,717,283,355925,0.0500,25.49,52.74,186,0,0.18,3.04,36.2,1,136024,183
4000,71.60,716,284,356395,0.0500,25.58,52.76,164,0,0.18,3.03,37.7,2,136208,246
5000,71.00,710,290,356923,0.0500,25.66,52.77,171,1,0.21,3.03,39.0,2,136419,311
6000,71.60,716,284,357420,0.0500,25.74,52.78,173,0,0.18,3.06,34.7,0,136614,372
7000,71.20,712,288,357874,0.0500,25.82,52.79,167,0,0.18,3.02,34.5,0,136793,431
8000,71.60,716,284,358398,0.0500,25.89,52.81,173,0,0.18,3.01,35.0,0,136998,493
9000,72.10,721,279,358880,0.0500,25.97,52.82,209,0,0.23,3.09,37.1,1,137183,556
10000,73.00,730,270,359336,0.0500,26.05,52.86,213,0,0.18,3.19,34.0,0,137363,615
