Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,72.50,725,275,344133,0.0709,23.72,52.21,207,0,0.19,3.06,34.6,0,131386,59
2000,72.60,726,274,344685,0.0689,23.80,52.23,215,0,0.18,3.12,36.4,1,131604,120
3000,70.70,707,293,345258,0.0669,23.87,52.26,148,0,0.20,2.99,33.9,0,131828,181
4000,71.60,716,284,345806,0.0649,23.95,52.27,198,0,0.18,3.09,34.9,0,132044,241
5000,73.10,731,269,346406,0.0629,24.03,52.28,210,0,0.21,2.99,35.1,0,132280,301
6000,73.30,733,267,346964,0.0609,24.10,52.30,226,0,0.18,3.10,34.0,0,132498,360
7000,70.70,707,293,347504,0.0589,24.18,52.33,140,0,0.18,3.05,34.9,0,132709,422
8000,70.10,701,299,348055,0.0569,24.25,52.35,143,0,0.18,3.07,34.0,0,132928,481
9000,72.30,723,277,348542,0.0548,24.34,52.38,208,1,0.18,3.09,36.6,2,133120,542
10000,73.50,735,265,349102,0.0528,24.41,52.41,234,0,0.18,3.12,34.3,0,133342,602
