Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,62.20,622,378,276056,0.2512,16.31,49.00,-98,0,0.18,2.98,33.7,0,104622,58
2000,62.80,628,372,276996,0.2492,16.40,49.07,-85,0,0.19,2.98,35.2,1,104991,116
3000,64.30,643,357,278097,0.2474,16.48,49.10,-31,0,0.18,3.00,35.7,0,105424,176
4000,63.80,638,362,279119,0.2454,16.56,49.13,-57,0,0.20,3.04,33.7,0,105826,234
5000,62.40,624,376,280087,0.2434,16.65,49.19,-88,0,0.18,2.99,35.0,0,106205,294
6000,63.60,636,364,281154,0.2415,16.73,49.22,-60,0,0.21,2.93,34.0,0,106624,352
7000,64.70,647,353,282161,0.2395,16.81,49.25,-42,0,0.18,2.90,35.4,0,107021,413
8000,62.30,623,377,283081,0.2375,16.90,49.29,-91,0,0.18,2.96,33.8,0,107383,471
9000,63.90,639,361,284118,0.2355,16.97,49.33,-61,0,0.18,3.01,34.6,0,107791,530
10000,64.10,641,359,284999,0.2335,17.07,49.39,-38,0,0.18,2.97,35.9,0,108137,593
