Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,56.60,566,434,242382,0.3053,13.58,47.21,-283,0,0.19,2.78,34.3,0,91388,58
2000,59.80,598,402,243735,0.3038,13.67,47.27,-176,0,0.18,2.93,34.5,0,91920,116
3000,57.60,576,424,245075,0.3023,13.77,47.35,-244,0,0.18,2.83,35.4,0,92446,176
4000,57.50,575,425,246342,0.3007,13.86,47.43,-228,0,0.20,2.89,36.0,1,92942,236
5000,61.00,610,390,247576,0.2991,13.96,47.50,-137,0,0.18,2.94,36.2,1,93427,300
6000,59.10,591,409,248807,0.2974,14.06,47.59,-182,0,0.21,2.88,35.6,0,93911,360
7000,56.90,569,431,250132,0.2959,14.15,47.66,-247,0,0.22,2.92,35.2,1,94432,420
8000,60.00,600,400,251353,0.2943,14.24,47.72,-165,0,0.18,2.92,35.0,0,94911,479
9000,61.50,615,385,252401,0.2923,14.34,47.82,-129,0,0.18,2.98,34.5,0,95324,538
10000,60.40,604,396,253549,0.2906,14.44,47.90,-161,0,0.18,2.94,35.8,1,95775,598
