Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.50,635,365,198733,0.3474,10.55,44.80,-54,0,0.18,2.94,33.7,0,74230,57
2000,61.40,614,386,200471,0.3462,10.65,44.87,-103,0,0.18,2.86,33.9,0,74915,114
3000,61.50,615,385,202288,0.3451,10.76,44.97,-130,0,0.19,2.81,34.3,0,75632,172
4000,61.30,613,387,204073,0.3440,10.86,45.06,-153,0,0.20,2.80,34.0,0,76334,229
5000,62.30,623,377,205800,0.3428,10.96,45.11,-89,0,0.18,2.93,34.4,0,77013,287
6000,59.00,590,410,207567,0.3417,11.05,45.19,-171,0,0.18,2.91,32.9,0,77707,343
7000,63.10,631,369,209231,0.3405,11.15,45.27,-74,0,0.22,2.89,33.0,0,78361,400
8000,62.40,624,376,210830,0.3392,11.25,45.37,-81,0,0.18,2.86,34.5,0,78988,460
9000,62.40,624,376,212429,0.3379,11.36,45.47,-98,1,0.18,2.80,35.9,1,79617,520
10000,65.10,651,349,214032,0.3367,11.46,45.56,-7,0,0.18,2.95,33.9,0,80244,577
