Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.90,639,361,325080,0.1312,21.32,51.20,-46,0,0.18,2.96,36.9,1,123893,61
2000,66.80,668,332,325819,0.1292,21.40,51.23,59,0,0.21,3.10,35.0,0,124185,120
3000,68.50,685,315,326638,0.1272,21.47,51.25,80,0,0.20,2.98,35.7,0,124506,182
4000,66.30,663,337,327351,0.1252,21.54,51.28,25,0,0.20,3.02,33.8,0,124787,239
5000,66.70,667,333,328069,0.1232,21.62,51.33,32,0,0.18,2.97,33.9,0,125070,298
6000,67.70,677,323,328696,0.1212,21.70,51.37,85,0,0.22,3.10,34.2,0,125316,357
7000,68.60,686,314,329300,0.1192,21.78,51.41,90,0,0.22,3.02,35.5,0,125554,419
8000,69.40,694,306,329947,0.1172,21.87,51.44,125,0,0.18,3.10,34.5,0,125807,478
9000,68.60,686,314,330520,0.1151,21.95,51.48,91,0,0.18,2.97,34.7,0,126034,536
10000,66.40,664,336,331159,0.1131,22.04,51.52,34,0,0.18,3.09,37.2,1,126285,598
