Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.50,635,365,254773,0.2889,14.52,47.94,-65,0,0.18,2.87,33.6,0,96254,58
2000,62.90,629,371,255834,0.2871,14.62,48.01,-89,0,0.19,2.92,35.2,0,96669,116
3000,64.90,649,351,257027,0.2854,14.70,48.05,-16,0,0.18,2.93,33.7,0,97138,173
4000,65.20,652,348,258104,0.2835,14.80,48.11,-32,0,0.22,2.91,35.0,0,97562,231
5000,64.40,644,356,259244,0.2817,14.89,48.16,-41,0,0.21,2.97,34.4,0,98012,290
6000,62.90,629,371,260232,0.2797,14.99,48.21,-90,0,0.18,2.88,35.0,0,98400,350
7000,66.80,668,332,261264,0.2778,15.08,48.25,31,0,0.18,3.04,33.8,0,98805,407
8000,65.50,655,345,262332,0.2759,15.17,48.30,-4,0,0.18,2.96,34.7,0,99226,467
9000,67.30,673,327,263446,0.2741,15.26,48.36,59,0,0.18,2.98,35.1,0,99664,526
10000,64.20,642,358,264513,0.2722,15.34,48.40,-43,0,0.18,3.00,33.6,0,100084,584
