Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,62.60,626,374,215558,0.3354,11.57,45.64,-90,0,0.18,2.82,35.4,1,80844,59
2000,62.50,625,375,217018,0.3340,11.67,45.71,-67,0,0.19,2.94,33.9,0,81417,117
3000,64.70,647,353,218445,0.3326,11.78,45.78,-38,0,0.18,2.88,34.3,0,81979,175
4000,64.90,649,351,219793,0.3311,11.89,45.86,-28,0,0.18,2.89,34.5,0,82508,233
5000,61.40,614,386,221072,0.3295,12.00,45.96,-116,0,0.21,2.95,33.6,0,83012,291
6000,64.30,643,357,222285,0.3279,12.12,46.08,-37,0,0.18,2.94,34.5,0,83487,350
7000,63.60,636,364,223677,0.3264,12.22,46.13,-62,0,0.18,2.89,33.9,0,84034,408
8000,65.90,659,341,224970,0.3249,12.33,46.20,-1,0,0.18,2.96,34.2,0,84541,467
9000,63.50,635,365,226279,0.3233,12.43,46.30,-72,0,0.23,2.88,33.7,0,85054,524
10000,64.20,642,358,227546,0.3217,12.54,46.37,-38,0,0.18,2.91,34.3,0,85552,583
