Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,69.00,690,310,369259,0.0500,27.73,53.45,99,0,0.18,3.04,38.6,3,141268,63
2000,69.10,691,309,369818,0.0500,27.81,53.47,114,0,0.18,3.10,36.1,1,141489,124
3000,70.30,703,297,370231,0.0500,27.89,53.50,150,0,0.19,3.10,34.7,1,141652,184
4000,67.30,673,327,370664,0.0500,27.97,53.54,56,0,0.18,3.02,34.2,0,141822,243
5000,69.50,695,305,371136,0.0500,28.04,53.56,126,0,0.18,3.03,35.6,0,142008,305
6000,69.10,691,309,371576,0.0500,28.13,53.58,103,0,0.20,3.00,39.8,1,142180,374
7000,69.30,693,307,371994,0.0500,28.21,53.60,115,0,0.18,2.95,37.9,2,142345,439
8000,67.50,675,325,372447,0.0500,28.30,53.63,72,0,0.18,3.01,39.4,3,142522,505
9000,69.20,692,308,372882,0.0500,28.38,53.66,116,1,0.18,3.03,38.3,2,142694,570
10000,67.70,677,323,373378,0.0500,28.46,53.68,73,1,0.18,3.02,36.4,2,142890,633
