Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,58.60,586,414,160089,0.3690,8.16,42.40,-201,0,0.17,2.76,34.2,0,59053,58
2000,60.00,600,400,162293,0.3680,8.30,42.61,-155,0,0.19,2.89,34.0,0,59920,115
3000,60.30,603,397,164530,0.3670,8.43,42.77,-159,0,0.19,2.79,35.2,0,60800,174
4000,61.00,610,390,166837,0.3660,8.56,42.92,-131,0,0.20,2.83,34.6,0,61706,236
5000,62.80,628,372,169003,0.3650,8.68,43.05,-72,0,0.20,2.90,34.0,0,62556,294
6000,62.80,628,372,171168,0.3640,8.82,43.15,-76,0,0.18,2.88,36.1,2,63407,354
7000,62.50,625,375,173282,0.3630,8.94,43.28,-83,0,0.18,2.91,33.8,0,64238,413
8000,57.50,575,425,175355,0.3620,9.06,43.41,-227,0,0.18,2.88,33.4,0,65053,470
9000,61.40,614,386,177334,0.3610,9.18,43.56,-106,0,0.18,2.90,34.2,0,65831,528
10000,63.90,639,361,179425,0.3600,9.29,43.69,-65,0,0.18,2.81,34.0,0,66652,587
