Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.40,664,336,318118,0.1513,20.51,50.88,19,0,0.18,2.97,34.4,0,121156,58
2000,70.10,701,299,318830,0.1493,20.59,50.89,131,0,0.18,3.04,34.1,0,121436,117
3000,69.30,693,307,319496,0.1473,20.67,50.93,129,0,0.20,3.04,34.3,0,121698,176
4000,67.60,676,324,320221,0.1453,20.75,50.96,63,0,0.18,3.00,36.9,0,121983,239
5000,68.80,688,312,320830,0.1433,20.83,51.01,115,0,0.18,3.06,33.8,0,122221,297
6000,68.50,685,315,321494,0.1413,20.92,51.03,87,0,0.18,3.02,35.2,0,122483,356
7000,66.90,669,331,322227,0.1393,21.00,51.08,28,0,0.18,3.00,35.6,0,122770,418
8000,67.40,674,326,322932,0.1373,21.08,51.11,46,0,0.18,2.99,36.1,0,123048,479
9000,68.10,681,319,323629,0.1352,21.16,51.14,83,0,0.23,3.06,34.7,0,123322,538
10000,66.70,667,333,324330,0.1332,21.24,51.16,31,0,0.23,2.96,36.4,0,123598,603
