Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.10,711,289,395253,0.0500,32.32,54.70,171,0,0.19,3.09,34.2,0,151496,58
2000,72.40,724,276,395654,0.0500,32.38,54.71,214,0,0.18,3.14,34.7,0,151653,118
3000,72.00,720,280,396027,0.0500,32.46,54.73,200,0,0.18,3.08,36.9,0,151800,180
4000,70.80,708,292,396378,0.0500,32.54,54.75,161,0,0.18,3.02,37.9,2,151938,245
5000,72.70,727,273,396729,0.0500,32.61,54.77,214,0,0.21,3.10,35.0,0,152076,305
6000,71.10,711,289,397147,0.0500,32.68,54.79,187,0,0.18,3.09,36.8,1,152241,374
7000,70.00,700,300,397566,0.0500,32.76,54.81,144,0,0.19,3.07,37.4,2,152405,442
8000,73.20,732,268,397946,0.0500,32.82,54.82,241,0,0.27,3.16,33.3,0,152554,527
9000,72.70,727,273,398311,0.0500,32.89,54.83,235,0,0.26,3.20,34.6,0,152698,614
10000,74.30,743,257,398661,0.0500,32.96,54.86,266,0,0.25,3.19,35.2,0,152835,694
