Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.80,678,322,338355,0.0910,22.90,51.86,99,0,0.19,3.16,35.5,1,129116,60
2000,67.00,670,330,338914,0.0890,22.99,51.90,56,0,0.19,3.01,36.4,0,129334,121
3000,68.80,688,312,339542,0.0870,23.07,51.93,105,0,0.18,3.02,35.6,1,129579,183
4000,67.10,671,329,340106,0.0850,23.15,51.97,63,1,0.18,3.00,34.6,1,129801,242
5000,69.00,690,310,340709,0.0830,23.23,52.01,113,0,0.18,3.04,38.0,2,130040,306
6000,71.90,719,281,341248,0.0810,23.31,52.05,180,0,0.18,3.10,35.4,0,130254,368
7000,69.40,694,306,341791,0.0790,23.40,52.07,130,1,0.22,3.12,36.2,2,130466,431
8000,69.80,698,302,342339,0.0770,23.48,52.12,142,0,0.18,3.10,37.2,0,130680,494
9000,67.80,678,322,342925,0.0749,23.56,52.16,88,0,0.18,3.05,34.5,0,130910,554
10000,69.40,694,306,343479,0.0729,23.65,52.20,114,0,0.18,3.05,37.1,1,131128,617
