Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,38.20,382,618,92771,0.3890,5.23,37.84,-809,0,0.17,2.68,36.1,0,32579,60
2000,39.20,392,608,98044,0.3880,5.40,38.20,-790,0,0.16,2.57,36.8,0,34668,120
3000,40.80,408,592,102655,0.3870,5.58,38.63,-727,0,0.16,2.61,36.4,0,36496,180
4000,39.80,398,602,107332,0.3860,5.74,38.99,-770,0,0.18,2.54,36.6,1,38345,240
5000,41.40,414,586,111801,0.3850,5.89,39.28,-710,0,0.16,2.61,34.7,0,40097,298
6000,41.60,416,584,115891,0.3840,6.05,39.71,-706,0,0.16,2.63,36.1,0,41705,358
7000,44.00,440,560,119740,0.3830,6.21,40.01,-640,0,0.17,2.66,35.6,0,43216,417
8000,44.80,448,552,123490,0.3820,6.37,40.26,-601,0,0.16,2.69,36.1,0,44689,477
9000,43.00,430,570,127291,0.3810,6.53,40.53,-651,0,0.16,2.64,36.5,0,46182,539
10000,45.90,459,541,131064,0.3800,6.66,40.75,-583,0,0.17,2.67,36.0,0,47664,599
