Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.00,680,320,265596,0.2704,15.43,48.47,58,0,0.18,2.94,35.2,0,100510,60
2000,67.30,673,327,266614,0.2684,15.53,48.53,46,0,0.18,2.99,35.7,0,100909,119
3000,65.40,654,346,267667,0.2665,15.61,48.58,2,0,0.18,2.98,33.6,0,101321,177
4000,68.40,684,316,268742,0.2646,15.70,48.63,83,0,0.18,3.06,36.0,0,101744,238
5000,65.30,653,347,269826,0.2627,15.78,48.67,-8,0,0.18,2.94,34.2,0,102170,297
6000,65.70,657,343,270917,0.2609,15.87,48.74,1,0,0.18,2.88,34.3,0,102598,356
7000,63.00,630,370,272027,0.2591,15.96,48.79,-83,0,0.18,2.93,36.7,0,103035,418
8000,68.60,686,314,273040,0.2571,16.05,48.85,82,0,0.18,3.04,35.0,0,103434,477
9000,69.20,692,308,274097,0.2552,16.13,48.89,89,0,0.23,2.95,35.5,0,103850,539
10000,66.90,669,331,275058,0.2532,16.23,48.95,26,1,0.18,2.95,35.8,1,104229,600
