Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.90,709,291,386801,0.0500,30.84,54.32,176,0,0.18,3.19,38.8,3,148168,63
2000,71.20,712,288,387270,0.0500,30.92,54.34,165,0,0.20,3.10,37.4,2,148355,126
3000,71.10,711,289,387721,0.0500,30.98,54.36,166,0,0.18,3.13,35.3,0,148532,187
4000,69.20,692,308,388187,0.0500,31.06,54.38,110,0,0.18,3.04,37.5,2,148715,250
5000,68.10,681,319,388706,0.0500,31.12,54.40,87,0,0.18,3.06,37.3,3,148919,312
6000,68.40,684,316,389141,0.0500,31.19,54.41,81,0,0.18,3.00,35.9,1,149091,373
7000,71.30,713,287,389625,0.0500,31.26,54.42,172,0,0.18,3.11,35.9,1,149281,435
8000,69.60,696,304,390069,0.0500,31.33,54.44,111,0,0.17,2.98,34.9,0,149457,495
9000,70.40,704,296,390452,0.0500,31.41,54.47,144,0,0.17,3.07,35.4,1,149608,558
10000,68.90,689,311,390896,0.0500,31.48,54.49,106,0,0.18,3.05,35.9,0,149783,619
