Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.30,673,327,311224,0.1714,19.68,50.53,46,0,0.18,2.94,35.9,1,118447,61
2000,64.30,643,357,311920,0.1694,19.76,50.57,-37,0,0.19,2.95,33.7,0,118721,119
3000,69.30,693,307,312673,0.1674,19.84,50.60,102,0,0.18,2.99,33.5,0,119016,176
4000,69.70,697,303,313284,0.1654,19.93,50.65,117,0,0.18,3.01,33.9,0,119254,235
5000,66.30,663,337,313957,0.1634,20.01,50.68,29,0,0.18,3.01,34.0,0,119519,293
6000,67.40,674,326,314675,0.1614,20.09,50.72,62,0,0.18,2.96,34.6,0,119803,354
7000,69.30,693,307,315349,0.1594,20.18,50.75,114,0,0.18,3.06,34.2,0,120069,413
8000,69.50,695,305,316094,0.1574,20.26,50.77,106,0,0.18,3.01,34.8,0,120361,474
9000,66.80,668,332,316804,0.1553,20.34,50.80,35,0,0.18,2.99,34.3,0,120642,533
10000,70.80,708,292,317448,0.1533,20.43,50.84,146,0,0.18,3.00,34.2,0,120893,593
