Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.30,703,297,402395,0.0500,33.79,55.03,160,0,0.26,3.11,33.2,0,154304,77
2000,71.60,716,284,402766,0.0500,33.86,55.04,195,0,0.25,3.12,36.2,0,154450,157
3000,70.60,706,294,403134,0.0500,33.93,55.06,149,0,0.28,2.99,36.1,1,154596,240
4000,70.50,705,295,403535,0.0500,34.00,55.07,152,0,0.28,3.11,36.5,0,154755,321
5000,71.40,714,286,403890,0.0500,34.07,55.09,188,0,0.25,3.12,36.8,2,154892,402
6000,69.00,690,310,404285,0.0500,34.14,55.11,117,0,0.30,3.00,36.4,0,155047,483
7000,73.80,738,262,404721,0.0500,34.21,55.12,263,0,0.30,3.20,36.2,0,155221,581
8000,72.20,722,278,405067,0.0500,34.29,55.14,206,0,0.27,3.10,37.3,0,155357,670
9000,71.00,710,290,405379,0.0500,34.36,55.16,177,0,0.26,3.15,35.7,0,155479,753
10000,73.60,736,264,405680,0.0500,34.44,55.17,249,1,0.26,3.14,35.0,1,155597,835
