Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,72.40,724,276,409074,0.0500,35.28,55.36,228,0,0.30,3.19,37.4,1,156931,90
2000,72.20,722,278,409405,0.0500,35.35,55.38,208,1,0.32,3.18,37.1,2,157062,184
3000,69.80,698,302,409729,0.0500,35.42,55.40,133,0,0.34,3.06,36.1,0,157190,289
4000,70.80,708,292,410037,0.0500,35.50,55.42,181,0,0.34,3.11,35.2,0,157310,392
5000,71.10,711,289,410318,0.0500,35.58,55.44,178,0,0.30,3.08,36.0,0,157422,490
6000,74.30,743,257,410592,0.0500,35.65,55.45,273,0,0.28,3.16,35.5,0,157529,581
7000,71.80,718,282,410888,0.0500,35.72,55.47,186,0,0.27,3.12,35.9,2,157646,671
8000,73.10,731,269,411262,0.0500,35.79,55.48,220,0,0.28,3.07,36.6,0,157793,762
9000,71.90,719,281,411587,0.0500,35.87,55.50,201,0,0.27,3.10,39.1,1,157921,857
10000,71.20,712,288,411914,0.0500,35.95,55.52,182,0,0.26,3.08,37.9,3,158049,951
