Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.00,710,290,377724,0.0500,29.36,53.91,153,0,0.18,3.04,37.4,1,144597,62
2000,70.90,709,291,378238,0.0500,29.43,53.94,155,0,0.18,3.09,35.8,0,144800,122
3000,72.50,725,275,378705,0.0500,29.50,53.96,212,0,0.18,3.12,35.2,0,144985,183
4000,71.70,717,283,379153,0.0500,29.57,53.98,193,0,0.18,3.13,35.9,1,145162,245
5000,72.20,722,278,379622,0.0500,29.64,54.01,190,0,0.18,3.10,35.1,1,145344,304
6000,72.80,728,272,380057,0.0500,29.72,54.04,206,0,0.18,3.07,37.2,1,145516,368
7000,65.90,659,341,380501,0.0500,29.80,54.06,8,0,0.18,2.97,35.8,1,145691,432
8000,71.20,712,288,380963,0.0500,29.87,54.09,174,0,0.18,3.08,35.9,2,145871,494
9000,72.80,728,272,381413,0.0500,29.94,54.11,203,0,0.18,3.03,35.6,0,146047,556
10000,72.30,723,277,381849,0.0500,30.02,54.13,188,0,0.23,2.97,37.8,1,146221,621
