Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,72.10,721,279,398962,0.0500,33.04,54.88,201,0,0.26,3.14,34.6,0,152954,81
2000,73.60,736,264,399326,0.0500,33.11,54.89,235,0,0.27,3.19,36.7,1,153096,165
3000,69.50,695,305,399652,0.0500,33.19,54.91,142,0,0.26,3.10,34.4,0,153224,244
4000,71.10,711,289,400014,0.0500,33.26,54.92,162,0,0.24,3.02,35.8,1,153366,321
5000,72.70,727,273,400328,0.0500,33.33,54.94,228,0,0.22,3.21,33.8,0,153491,388
6000,71.90,719,281,400695,0.0500,33.40,54.94,203,0,0.18,3.11,37.6,3,153634,454
7000,73.50,735,265,400992,0.0500,33.48,54.96,241,0,0.18,3.12,35.0,0,153753,515
8000,68.80,688,312,401311,0.0500,33.56,54.98,86,0,0.25,3.00,37.8,3,153878,599
9000,70.10,701,299,401676,0.0500,33.64,55.00,138,0,0.25,3.02,35.2,0,154023,680
10000,70.60,706,294,402014,0.0500,33.71,55.01,147,0,0.25,3.03,36.0,1,154156,761
