Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.00,660,340,253820,0.2453,17.63,49.00,202,0,0.39,2.88,36.4,2,96363,66
2000,66.10,661,339,254650,0.2432,17.74,49.08,13,0,0.41,2.98,35.6,1,96693,130
3000,63.40,634,366,255447,0.2412,17.84,49.15,-65,0,0.39,2.94,34.1,0,97006,194
4000,67.00,670,330,256299,0.2392,17.94,49.22,43,0,0.38,3.01,35.3,0,97339,259
5000,65.70,657,343,257125,0.2372,18.04,49.27,-2,0,0.39,2.96,35.3,1,97663,325
6000,65.50,655,345,257969,0.2352,18.16,49.33,18,1,0.37,3.05,36.7,3,97995,394
7000,63.40,634,366,258942,0.2332,18.25,49.38,-53,0,0.43,2.97,35.4,2,98377,458
8000,66.00,660,340,259852,0.2312,18.34,49.41,9,0,0.38,3.00,35.9,1,98734,526
9000,64.70,647,353,260702,0.2292,18.44,49.45,-23,0,0.39,2.97,32.9,0,99069,589
10000,66.30,663,337,261502,0.2272,18.54,49.51,28,0,0.38,3.00,35.6,1,99384,654
