Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.80,688,312,337216,0.0500,29.48,53.59,104,0,0.39,3.05,36.3,1,129146,65
2000,69.80,698,302,337705,0.0500,29.55,53.61,124,0,0.39,3.01,34.1,0,129336,128
3000,66.60,666,334,338205,0.0500,29.63,53.62,60,0,0.39,3.03,38.3,4,129534,197
4000,68.60,686,314,338660,0.0500,29.72,53.65,111,0,0.38,3.08,37.7,1,129715,265
5000,67.60,676,324,339125,0.0500,29.82,53.66,71,0,0.39,3.07,40.5,5,129897,338
6000,70.70,707,293,339597,0.0500,29.90,53.68,162,0,0.38,3.08,37.5,1,130084,405
7000,68.60,686,314,340001,0.0500,29.99,53.70,98,0,0.39,3.02,35.1,0,130243,471
8000,68.40,684,316,340515,0.0500,30.06,53.73,94,0,0.39,3.02,36.5,1,130447,537
9000,69.00,690,310,341001,0.0500,30.16,53.76,106,0,0.37,3.00,44.3,8,130637,614
10000,69.60,696,304,341398,0.0500,30.26,53.79,141,0,0.38,3.09,37.7,2,130791,682
