Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.50,685,315,391226,0.0500,40.95,56.27,94,0,0.37,3.04,38.6,3,150389,68
2000,68.60,686,314,391546,0.0500,41.02,56.28,122,0,0.40,3.08,35.8,1,150513,134
3000,69.60,696,304,391875,0.0500,41.09,56.31,139,1,0.38,3.08,36.8,2,150642,202
4000,71.70,717,283,392153,0.0500,41.18,56.33,191,0,0.37,3.10,38.7,3,150754,272
5000,70.30,703,297,392481,0.0500,41.26,56.34,155,0,0.41,3.12,39.1,3,150882,343
6000,66.40,664,336,392761,0.0500,41.33,56.35,44,0,0.38,3.03,36.5,1,150992,409
7000,70.20,702,298,393036,0.0500,41.41,56.36,145,0,0.38,3.10,38.7,2,151100,480
8000,70.20,702,298,393345,0.0500,41.49,56.38,139,0,0.38,3.08,38.4,2,151221,549
9000,65.90,659,341,393664,0.0500,41.57,56.39,30,1,0.37,3.04,38.4,2,151348,620
10000,68.70,687,313,393980,0.0500,41.64,56.41,97,0,0.38,3.08,37.0,2,151472,687
