Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.80,708,292,384409,0.0500,39.43,55.95,155,0,0.38,3.06,38.0,1,147704,69
2000,69.10,691,309,384824,0.0500,39.50,55.96,105,0,0.38,3.05,38.9,2,147867,139
3000,69.20,692,308,385120,0.0500,39.58,55.97,133,0,0.38,3.11,37.6,0,147986,207
4000,69.70,697,303,385505,0.0500,39.66,55.99,123,1,0.37,3.07,37.8,3,148138,277
5000,70.90,709,291,385814,0.0500,39.75,56.01,178,1,0.37,3.13,41.1,6,148260,349
6000,69.90,699,301,386172,0.0500,39.81,56.02,151,1,0.39,3.13,35.3,2,148401,415
7000,68.50,685,315,386517,0.0500,39.89,56.04,93,0,0.37,3.03,37.9,1,148538,487
8000,68.90,689,311,386909,0.0500,39.96,56.04,104,0,0.38,3.05,37.0,2,148691,555
9000,69.50,695,305,387273,0.0500,40.03,56.05,117,0,0.39,3.03,35.1,0,148834,620
10000,68.20,682,318,387610,0.0500,40.10,56.07,107,0,0.44,3.17,36.9,4,148967,687
