Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.20,682,318,346191,0.0500,31.18,54.04,99,0,0.39,3.07,38.8,4,132676,68
2000,66.10,661,339,346589,0.0500,31.28,54.07,21,0,0.38,3.00,39.1,2,132834,138
3000,67.30,673,327,346970,0.0500,31.36,54.10,74,0,0.39,3.10,36.2,1,132984,206
4000,70.50,705,295,347401,0.0500,31.44,54.12,141,0,0.39,3.07,33.4,0,133154,268
5000,66.70,667,333,347840,0.0500,31.53,54.15,43,0,0.37,3.01,39.0,4,133326,340
6000,66.30,663,337,348273,0.0500,31.61,54.18,37,0,0.38,3.02,35.9,1,133496,406
7000,67.20,672,328,348704,0.0500,31.70,54.20,52,1,0.37,2.99,39.7,4,133665,477
8000,69.50,695,305,349132,0.0500,31.78,54.21,133,0,0.44,3.11,37.8,3,133832,545
9000,69.90,699,301,349530,0.0500,31.86,54.26,132,0,0.38,3.03,36.7,2,133990,613
10000,68.20,682,318,349941,0.0500,31.95,54.28,94,0,0.38,3.04,38.4,3,134152,682
