Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.90,659,341,322228,0.0500,26.80,52.83,82,0,0.38,3.04,38.7,2,123254,69
2000,67.50,675,325,322776,0.0500,26.88,52.87,68,0,0.38,3.08,36.3,1,123470,135
3000,66.20,662,338,323348,0.0500,26.97,52.89,45,0,0.40,3.01,37.9,3,123692,203
4000,66.60,666,334,323889,0.0500,27.06,52.91,53,0,0.40,3.02,38.2,1,123906,272
5000,68.00,680,320,324373,0.0500,27.16,52.94,94,0,0.37,3.02,39.4,4,124096,341
6000,68.90,689,311,324873,0.0500,27.25,52.96,271,0,0.38,2.99,35.9,1,124294,409
7000,66.90,669,331,325413,0.0500,27.32,53.00,45,0,0.39,3.03,34.6,1,124506,474
8000,66.30,663,337,325927,0.0500,27.42,53.02,45,0,0.38,3.10,39.0,3,124708,544
9000,67.60,676,324,326448,0.0500,27.50,53.05,79,0,0.38,3.08,35.8,0,124913,609
10000,66.80,668,332,327006,0.0500,27.59,53.07,48,1,0.37,3.04,41.4,5,125131,681
