Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.40,664,336,305104,0.1046,24.10,51.94,37,0,0.39,3.00,36.2,1,116522,65
2000,63.90,639,361,305742,0.1025,24.19,51.97,-52,0,0.39,2.85,37.5,0,116774,132
3000,67.50,675,325,306330,0.1005,24.28,52.00,70,0,0.39,2.99,35.8,1,117004,197
4000,68.40,684,316,306961,0.0985,24.36,52.03,91,0,0.38,3.02,37.3,2,117253,264
5000,65.20,652,348,307616,0.0965,24.46,52.07,1,0,0.40,2.98,39.9,4,117509,335
6000,66.30,663,337,308186,0.0945,24.55,52.11,29,0,0.39,2.99,36.5,0,117734,402
7000,69.60,696,304,308777,0.0925,24.63,52.14,131,0,0.39,3.10,33.4,0,117967,464
8000,66.40,664,336,309336,0.0905,24.72,52.17,17,0,0.38,2.92,38.5,2,118185,534
9000,68.50,685,315,309948,0.0885,24.82,52.22,90,0,0.42,3.07,39.6,2,118424,604
10000,67.80,678,322,310523,0.0865,24.92,52.24,70,0,0.38,3.02,37.9,1,118651,675
