Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.50,685,315,292553,0.1448,22.30,51.26,84,0,0.36,3.00,36.2,2,111588,67
2000,68.70,687,313,293197,0.1427,22.39,51.29,112,0,0.39,3.08,34.9,0,111840,131
3000,69.20,692,308,293849,0.1407,22.48,51.31,110,0,0.39,3.03,35.1,1,112096,195
4000,65.80,658,342,294494,0.1387,22.56,51.36,8,0,0.43,3.02,34.7,0,112350,260
5000,65.80,658,342,295159,0.1367,22.65,51.39,16,0,0.38,2.99,35.9,1,112612,325
6000,67.00,670,330,295811,0.1347,22.74,51.43,38,0,0.45,3.03,36.9,0,112868,395
7000,65.70,657,343,296428,0.1327,22.84,51.47,29,0,0.38,3.00,35.7,1,113111,462
8000,65.80,658,342,297134,0.1307,22.93,51.50,9,0,0.38,3.04,37.5,1,113388,529
9000,66.70,667,333,297769,0.1287,23.02,51.54,42,0,0.38,2.98,36.2,1,113637,595
10000,67.80,678,322,298421,0.1267,23.11,51.57,81,1,0.38,3.05,37.1,2,113894,663
