Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,62.40,624,376,210699,0.3193,13.56,46.43,-103,0,0.40,2.87,32.8,0,79423,61
2000,64.10,641,359,212039,0.3178,13.67,46.53,-48,0,0.39,2.94,34.1,0,79950,123
3000,62.40,624,376,213417,0.3163,13.77,46.61,-91,0,0.39,2.95,34.8,0,80490,187
4000,64.80,648,352,214653,0.3147,13.86,46.66,-23,0,0.40,3.02,32.0,0,80975,246
5000,64.90,649,351,215945,0.3132,13.96,46.74,-16,0,0.42,2.91,34.1,0,81483,310
6000,64.70,647,353,217187,0.3115,14.06,46.83,-31,1,0.39,2.94,34.7,1,81972,374
7000,63.60,636,364,218389,0.3099,14.17,46.90,-63,0,0.44,2.94,33.9,0,82442,437
8000,66.00,660,340,219569,0.3082,14.27,46.98,14,0,0.44,2.96,34.3,0,82906,500
9000,62.70,627,373,220699,0.3064,14.38,47.06,-78,0,0.39,2.92,34.8,1,83351,564
10000,62.60,626,374,221950,0.3048,14.48,47.13,-97,0,0.39,2.86,34.5,0,83844,628
