Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.70,707,293,394246,0.0500,41.72,56.43,151,0,0.39,3.12,35.6,1,151575,64
2000,69.80,698,302,394587,0.0500,41.80,56.45,131,0,0.38,3.02,40.3,4,151709,137
3000,74.20,742,258,394869,0.0500,41.88,56.46,266,0,0.38,3.20,40.6,2,151820,208
4000,69.80,698,302,395204,0.0500,41.95,56.47,142,0,0.38,3.11,36.9,2,151952,276
5000,70.60,706,294,395535,0.0500,42.03,56.48,146,0,0.37,2.98,37.9,3,152083,344
6000,67.90,679,321,395842,0.0500,42.10,56.50,81,1,0.38,3.06,38.1,2,152204,413
7000,71.80,718,282,396142,0.0500,42.18,56.51,197,0,0.38,3.16,37.6,3,152323,482
8000,67.70,677,323,396396,0.0500,42.26,56.54,75,0,0.38,3.07,37.2,2,152422,550
9000,68.40,684,316,396737,0.0500,42.33,56.54,110,0,0.38,3.11,38.3,4,152556,619
10000,69.10,691,309,397059,0.0500,42.40,56.56,121,0,0.38,3.08,35.3,2,152683,685
