Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,69.10,691,309,366562,0.0500,35.36,55.11,124,0,0.36,3.06,41.2,7,140686,71
2000,69.90,699,301,366943,0.0500,35.44,55.13,137,0,0.38,3.09,36.6,1,140838,137
3000,69.20,692,308,367324,0.0500,35.51,55.15,99,0,0.38,2.98,36.5,1,140990,204
4000,69.10,691,309,367753,0.0500,35.59,55.16,106,0,0.38,3.07,37.0,1,141158,271
5000,67.90,679,321,368163,0.0500,35.67,55.18,234,0,0.37,3.04,39.1,3,141318,342
6000,72.00,720,280,368580,0.0500,35.75,55.19,202,0,0.38,3.09,40.0,2,141483,413
7000,66.90,669,331,368937,0.0500,35.83,55.21,43,0,0.38,3.04,35.7,1,141623,481
8000,68.80,688,312,369293,0.0500,35.93,55.24,115,1,0.36,3.04,43.8,8,141762,557
9000,67.50,675,325,369698,0.0500,36.01,55.25,67,0,0.38,3.02,38.9,3,141921,626
10000,66.40,664,336,370041,0.0500,36.10,55.27,33,0,0.36,3.00,38.1,1,142054,699
