Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.80,658,342,278309,0.1850,20.45,50.42,26,0,0.39,3.07,34.7,1,105989,63
2000,66.90,669,331,279119,0.1829,20.54,50.46,33,0,0.38,3.03,36.1,2,106306,127
3000,64.00,640,360,279868,0.1809,20.62,50.50,-58,0,0.41,2.95,33.9,0,106601,190
4000,63.70,637,363,280559,0.1789,20.72,50.56,-47,0,0.40,3.03,35.8,1,106872,256
5000,66.40,664,336,281307,0.1769,20.81,50.59,36,0,0.41,3.03,36.0,0,107167,321
6000,65.80,658,342,282011,0.1749,20.91,50.62,18,0,0.39,2.96,32.7,0,107444,384
7000,65.20,652,348,282734,0.1729,21.00,50.68,-14,0,0.39,2.99,35.3,1,107730,449
8000,66.50,665,335,283459,0.1709,21.09,50.72,36,0,0.44,2.98,34.8,0,108016,513
9000,65.20,652,348,284264,0.1689,21.18,50.75,-15,0,0.37,2.94,36.4,2,108332,581
10000,62.90,629,371,285013,0.1669,21.27,50.81,-58,0,0.38,3.02,35.8,0,108625,647
