Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,72.80,728,272,362536,0.0500,34.54,54.92,230,0,0.39,3.16,36.6,2,139106,65
2000,69.10,691,309,362935,0.0500,34.62,54.94,133,2,0.39,3.12,41.2,4,139262,138
3000,69.30,693,307,363382,0.0500,34.70,54.95,131,1,0.38,3.13,36.6,2,139437,205
4000,65.10,651,349,363799,0.0500,34.77,54.97,-3,0,0.39,2.97,36.8,2,139601,273
5000,70.30,703,297,364167,0.0500,34.85,54.99,151,0,0.38,3.06,37.6,2,139746,342
6000,67.60,676,324,364527,0.0500,34.94,55.01,106,0,0.38,3.12,38.5,3,139888,410
7000,68.60,686,314,364954,0.0500,35.02,55.02,98,1,0.37,3.03,37.4,1,140056,481
8000,72.00,720,280,365377,0.0500,35.10,55.04,191,0,0.38,3.08,40.2,3,140223,553
9000,66.70,667,333,365783,0.0500,35.19,55.06,31,1,0.42,2.94,39.6,2,140382,624
10000,68.30,683,317,366204,0.0500,35.27,55.09,87,0,0.38,3.05,37.0,1,140546,694
