Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.20,682,318,377512,0.0500,37.82,55.63,93,0,0.39,3.05,35.5,1,144993,65
2000,69.20,692,308,377885,0.0500,37.89,55.65,122,0,0.40,3.08,35.7,1,145140,131
3000,67.40,674,326,378189,0.0500,37.98,55.68,71,0,0.38,3.13,38.0,1,145260,198
4000,69.10,691,309,378523,0.0500,38.06,55.69,117,0,0.37,3.08,40.1,2,145391,270
5000,68.80,688,312,378899,0.0500,38.15,55.71,93,1,0.36,3.05,36.7,2,145539,338
6000,69.40,694,306,379236,0.0500,38.22,55.72,126,0,0.42,3.07,36.9,2,145670,405
7000,69.00,690,310,379608,0.0500,38.30,55.73,124,0,0.38,3.09,38.4,2,145817,476
8000,66.10,661,339,379995,0.0500,38.38,55.74,11,0,0.38,2.90,40.1,2,145969,547
9000,66.90,669,331,380359,0.0500,38.46,55.77,48,0,0.37,3.01,38.2,3,146112,617
10000,69.90,699,301,380696,0.0500,38.56,55.78,124,0,0.35,2.99,37.9,2,146246,691
