Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.70,677,323,370462,0.0500,36.18,55.29,57,0,0.37,2.96,40.8,5,142218,72
2000,70.80,708,292,370807,0.0500,36.27,55.31,177,0,0.40,3.09,37.5,2,142358,139
3000,69.30,693,307,371139,0.0500,36.33,55.32,127,0,0.40,3.09,32.5,0,142489,201
4000,71.40,714,286,371526,0.0500,36.41,55.34,180,0,0.39,3.08,37.3,0,142639,270
5000,70.50,705,295,371833,0.0500,36.50,55.35,181,0,0.39,3.14,39.0,3,142761,340
6000,67.80,678,322,372228,0.0500,36.58,55.37,70,0,0.39,3.04,37.9,1,142916,410
7000,73.30,733,267,372565,0.0500,36.65,55.38,245,0,0.39,3.21,36.7,1,143049,479
8000,67.70,677,323,372888,0.0500,36.74,55.40,89,0,0.38,3.12,37.9,1,143176,548
9000,70.10,701,299,373253,0.0500,36.81,55.42,136,0,0.44,3.11,35.9,2,143319,614
10000,69.00,690,310,373630,0.0500,36.89,55.43,109,0,0.38,2.99,38.4,3,143467,684
