Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,54.90,549,451,81198,0.3890,5.41,34.89,-324,0,0.39,2.60,33.6,0,28516,61
2000,53.20,532,468,85615,0.3880,5.66,35.43,-370,1,0.38,2.65,35.0,1,30274,129
3000,53.50,535,465,89797,0.3870,5.84,35.92,-372,0,0.40,2.67,33.5,0,31945,192
4000,56.00,560,440,93671,0.3860,6.04,36.40,-287,0,0.38,2.65,35.0,0,33466,256
5000,57.90,579,421,97535,0.3850,6.22,36.74,-240,0,0.39,2.62,34.4,0,34984,318
6000,57.60,576,424,100917,0.3840,6.39,37.17,-240,0,0.39,2.81,32.5,0,36308,378
7000,58.90,589,411,104530,0.3830,6.57,37.48,-215,0,0.39,2.68,34.2,1,37726,440
8000,57.40,574,426,108088,0.3820,6.72,37.81,-260,0,0.39,2.66,33.6,0,39122,501
9000,60.70,607,393,111258,0.3810,6.90,38.16,-142,0,0.38,2.80,35.3,2,40365,565
10000,57.10,571,429,114534,0.3800,7.08,38.56,-169,0,0.39,2.65,35.9,0,41653,632
