Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.30,663,337,299017,0.1247,23.20,51.60,35,0,0.38,3.01,34.6,1,114128,62
2000,64.90,649,351,299631,0.1226,23.29,51.64,-20,0,0.39,2.96,35.8,0,114370,127
3000,64.90,649,351,300261,0.1206,23.37,51.68,-17,0,0.40,2.95,34.4,0,114618,190
4000,62.70,627,373,300851,0.1186,23.46,51.72,-80,0,0.38,2.95,34.8,0,114849,254
5000,67.10,671,329,301536,0.1166,23.56,51.74,56,0,0.36,3.01,37.4,2,115119,323
6000,66.10,661,339,302212,0.1146,23.65,51.76,22,0,0.38,3.09,37.0,1,115384,389
7000,66.70,667,333,302801,0.1126,23.74,51.79,57,0,0.38,3.05,36.3,0,115615,456
8000,66.30,663,337,303343,0.1106,23.83,51.83,36,0,0.38,3.06,35.7,1,115829,521
9000,69.70,697,303,303968,0.1086,23.92,51.86,119,0,0.38,3.00,36.5,1,116073,588
10000,66.80,668,332,304506,0.1066,24.01,51.90,60,0,0.38,3.07,35.6,1,116285,653
