Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.50,685,315,341864,0.0500,30.34,53.82,88,0,0.38,3.00,38.2,1,130975,68
2000,69.90,699,301,342343,0.0500,30.43,53.83,116,0,0.38,3.03,38.9,2,131163,136
3000,69.50,695,305,342761,0.0500,30.52,53.86,124,0,0.36,3.14,36.2,1,131328,205
4000,68.80,688,312,343162,0.0500,30.61,53.88,97,0,0.40,3.04,37.6,2,131485,274
5000,69.90,699,301,343582,0.0500,30.69,53.90,121,0,0.38,3.04,36.8,1,131650,341
6000,67.60,676,324,344048,0.0500,30.77,53.93,62,0,0.39,3.01,35.3,1,131833,405
7000,70.90,709,291,344465,0.0500,30.85,53.95,160,0,0.38,3.11,36.8,2,131998,474
8000,69.90,699,301,344898,0.0500,30.94,53.96,124,0,0.39,3.06,36.6,1,132169,540
9000,68.80,688,312,345336,0.0500,31.01,53.99,105,0,0.39,3.08,35.7,2,132339,605
10000,71.60,716,284,345765,0.0500,31.10,54.01,181,0,0.38,3.14,37.1,0,132508,673
