Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.70,637,363,244472,0.2653,16.63,48.47,-47,0,0.40,2.96,34.6,0,92693,63
2000,64.30,643,357,245424,0.2633,16.73,48.54,-41,0,0.40,2.94,36.7,1,93067,129
3000,63.80,638,362,246438,0.2613,16.84,48.59,-49,1,0.39,2.89,37.1,2,93465,196
4000,64.20,642,358,247382,0.2593,16.93,48.63,-39,0,0.39,2.93,34.1,0,93835,259
5000,67.10,671,329,248304,0.2573,17.03,48.69,53,0,0.39,3.04,34.6,0,94198,323
6000,65.00,650,350,249198,0.2553,17.13,48.77,-3,0,0.42,2.96,35.2,0,94549,389
7000,66.90,669,331,250090,0.2533,17.24,48.81,47,0,0.38,2.94,34.0,0,94900,453
8000,64.90,649,351,250976,0.2513,17.34,48.88,-24,0,0.43,2.88,35.5,0,95249,519
9000,66.30,663,337,251983,0.2493,17.43,48.92,20,0,0.39,2.96,34.6,0,95643,582
10000,67.70,677,323,252875,0.2473,17.52,48.97,46,0,0.39,2.92,34.7,0,95992,646
