Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.90,689,311,381038,0.0500,38.65,55.78,117,2,0.37,3.12,42.9,7,146382,74
2000,67.30,673,327,381406,0.0500,38.72,55.80,38,0,0.39,2.97,35.3,1,146527,139
3000,70.40,704,296,381708,0.0500,38.80,55.82,148,0,0.37,3.03,38.5,4,146645,207
4000,71.10,711,289,382072,0.0500,38.87,55.84,163,0,0.39,3.10,36.1,2,146788,275
5000,70.40,704,296,382380,0.0500,38.95,55.86,149,0,0.38,3.11,36.0,1,146909,341
6000,68.80,688,312,382694,0.0500,39.04,55.88,100,0,0.40,3.01,39.0,3,147031,418
7000,69.10,691,309,382996,0.0500,39.13,55.90,121,0,0.41,3.00,42.9,5,147148,494
8000,69.60,696,304,383365,0.0500,39.21,55.91,129,0,0.43,3.06,37.7,0,147295,563
9000,69.50,695,305,383727,0.0500,39.28,55.92,126,0,0.38,3.06,37.8,1,147439,631
10000,66.00,660,340,384075,0.0500,39.35,55.93,42,0,0.38,3.08,35.9,0,147576,699
