Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.20,702,298,270445,0.2051,19.54,50.04,151,0,0.40,3.20,33.3,0,102900,61
2000,66.00,660,340,271184,0.2030,19.63,50.09,29,0,0.40,3.07,34.3,1,103191,124
3000,65.60,656,344,271993,0.2010,19.72,50.12,7,0,0.38,2.94,35.7,1,103508,189
4000,66.90,669,331,272799,0.1990,19.81,50.16,53,0,0.39,3.06,35.0,0,103824,253
5000,66.10,661,339,273619,0.1970,19.90,50.19,20,0,0.38,3.05,34.1,1,104146,319
6000,65.30,653,347,274428,0.1950,19.99,50.24,7,0,0.38,2.98,35.7,1,104465,385
7000,64.40,644,356,275247,0.1930,20.09,50.26,-19,0,0.38,2.98,36.3,0,104787,451
8000,65.10,651,349,275996,0.1910,20.18,50.30,-7,0,0.38,2.96,35.8,1,105081,516
9000,66.20,662,338,276752,0.1890,20.27,50.35,16,0,0.37,3.05,35.5,0,105378,580
10000,67.50,675,325,277561,0.1870,20.36,50.39,74,1,0.38,3.06,35.9,1,105695,648
