Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.40,644,356,262416,0.2252,18.63,49.56,-20,0,0.38,2.96,35.7,1,99745,65
2000,64.70,647,353,263288,0.2231,18.72,49.61,-18,0,0.39,2.97,33.6,0,100087,127
3000,65.50,655,345,264102,0.2211,18.82,49.66,-2,0,0.40,3.01,36.0,1,100406,192
4000,65.90,659,341,264946,0.2191,18.91,49.72,21,0,0.39,3.00,35.1,1,100737,256
5000,66.10,661,339,265758,0.2171,19.00,49.75,7,0,0.39,2.94,34.2,0,101057,320
6000,66.20,662,338,266539,0.2151,19.09,49.80,8,0,0.39,2.93,33.4,0,101364,383
7000,65.10,651,349,267287,0.2131,19.18,49.87,-13,0,0.39,2.90,34.5,0,101656,447
8000,64.20,642,358,268124,0.2111,19.27,49.90,-39,0,0.39,2.91,34.9,1,101985,511
9000,68.00,680,320,268916,0.2091,19.36,49.95,62,0,0.39,2.98,34.1,0,102297,574
10000,67.00,670,330,269694,0.2071,19.45,50.01,48,0,0.39,2.97,33.1,0,102604,637
