Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.60,656,344,311113,0.0845,25.01,52.27,26,0,0.38,3.03,38.5,2,118884,68
2000,68.70,687,313,311672,0.0824,25.10,52.31,95,2,0.38,3.05,37.5,3,119106,136
3000,68.10,681,319,312239,0.0804,25.19,52.34,95,1,0.38,3.09,36.6,1,119330,203
4000,66.10,661,339,312809,0.0784,25.28,52.36,40,0,0.39,2.99,36.7,2,119551,269
5000,65.60,656,344,313378,0.0764,25.37,52.38,16,1,0.41,3.01,37.2,3,119771,338
6000,66.90,669,331,313891,0.0744,25.46,52.42,56,0,0.38,3.08,36.9,2,119974,406
7000,68.80,688,312,314458,0.0724,25.55,52.46,107,0,0.38,3.08,36.8,1,120198,473
8000,67.20,672,328,314986,0.0704,25.65,52.49,72,0,0.37,3.06,36.0,0,120408,540
9000,66.20,662,338,315509,0.0684,25.73,52.53,26,0,0.40,3.05,33.0,0,120613,603
10000,67.10,671,329,316059,0.0664,25.83,52.56,57,0,0.38,3.07,40.2,2,120829,675
