Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.00,650,350,285705,0.1649,21.37,50.85,-18,1,0.39,2.96,35.7,1,108898,65
2000,65.60,656,344,286428,0.1628,21.45,50.89,21,0,0.41,3.01,34.2,0,109181,128
3000,66.20,662,338,287133,0.1608,21.55,50.92,19,1,0.40,3.01,37.2,2,109459,194
4000,67.40,674,326,287785,0.1588,21.64,50.97,79,0,0.38,3.07,35.8,0,109714,260
5000,64.90,649,351,288394,0.1568,21.73,51.01,-8,0,0.39,2.97,34.5,0,109954,324
6000,66.50,665,335,289071,0.1548,21.82,51.06,37,0,0.39,2.99,36.1,0,110219,390
7000,64.60,646,354,289813,0.1528,21.92,51.10,-29,0,0.38,2.96,39.4,1,110511,463
8000,65.50,655,345,290554,0.1508,22.01,51.13,4,0,0.38,3.01,35.1,0,110801,530
9000,66.10,661,339,291225,0.1488,22.10,51.18,28,0,0.39,3.08,35.8,1,111064,596
10000,65.80,658,342,291900,0.1468,22.19,51.22,10,0,0.38,3.02,35.9,0,111330,663
