Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,5.0,0.04996170339735633,-875.0
400,10.5,0.04996170339735633,-737.5
600,11.5,0.04996170339735633,-712.5
800,12.0,0.04996170339735633,-700.0
1000,11.0,0.04996170339735633,-725.0
1200,6.5,0.04996170339735633,-837.5
1400,7.5,0.04996170339735633,-812.5
1600,7.5,0.04996170339735633,-812.5
1800,9.0,0.04996170339735633,-775.0
2000,8.5,0.04996170339735633,-787.5
2200,9.0,0.04996170339735633,-775.0
2400,5.0,0.04996170339735633,-875.0
2600,10.0,0.04996170339735633,-750.0
2800,8.5,0.04996170339735633,-787.5
3000,9.5,0.04996170339735633,-762.5
3200,11.0,0.04996170339735633,-725.0
3400,8.5,0.04996170339735633,-787.5
3600,7.5,0.04996170339735633,-812.5
3800,5.5,0.04996170339735633,-862.5
4000,9.5,0.04996170339735633,-762.5
4200,11.5,0.04996170339735633,-712.5
4400,7.5,0.04996170339735633,-812.5
4600,9.0,0.04996170339735633,-775.0
4800,6.0,0.04996170339735633,-850.0
5000,7.5,0.04996170339735633,-812.5
5200,8.0,0.04996170339735633,-800.0
5400,9.0,0.04996170339735633,-775.0
5600,5.5,0.04996170339735633,-862.5
5800,9.0,0.04996170339735633,-775.0
6000,8.0,0.04996170339735633,-800.0
6200,9.0,0.04996170339735633,-775.0
6400,10.5,0.04996170339735633,-737.5
6600,7.5,0.04996170339735633,-812.5
6800,12.0,0.04996170339735633,-700.0
7000,12.5,0.04996170339735633,-687.5
7200,9.0,0.04996170339735633,-775.0
7400,8.0,0.04996170339735633,-800.0
7600,6.0,0.04996170339735633,-850.0
7800,10.5,0.04996170339735633,-737.5
8000,9.0,0.04996170339735633,-775.0
8200,7.000000000000001,0.04996170339735633,-825.0
8400,11.5,0.04996170339735633,-712.5
8600,11.0,0.04996170339735633,-725.0
8800,9.5,0.04996170339735633,-762.5
9000,8.5,0.04996170339735633,-787.5
9200,8.5,0.04996170339735633,-787.5
9400,10.5,0.04996170339735633,-737.5
9600,7.5,0.04996170339735633,-812.5
9800,10.5,0.04996170339735633,-737.5
10000,11.0,0.04996170339735633,-725.0
