Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,9.0,0.04996170339735633,-775.0
400,6.0,0.04996170339735633,-850.0
600,7.000000000000001,0.04996170339735633,-825.0
800,10.5,0.04996170339735633,-737.5
1000,6.0,0.04996170339735633,-850.0
1200,10.0,0.04996170339735633,-750.0
1400,9.5,0.04996170339735633,-762.5
1600,7.5,0.04996170339735633,-812.5
1800,8.0,0.04996170339735633,-800.0
2000,11.5,0.04996170339735633,-712.5
2200,9.0,0.04996170339735633,-775.0
2400,10.5,0.04996170339735633,-737.5
2600,9.5,0.04996170339735633,-762.5
2800,10.5,0.04996170339735633,-737.5
3000,4.5,0.04996170339735633,-887.5
3200,10.5,0.04996170339735633,-737.5
3400,7.5,0.04996170339735633,-812.5
3600,8.5,0.04996170339735633,-787.5
3800,8.0,0.04996170339735633,-800.0
4000,7.000000000000001,0.04996170339735633,-825.0
4200,9.0,0.04996170339735633,-775.0
4400,12.0,0.04996170339735633,-700.0
4600,6.5,0.04996170339735633,-837.5
4800,6.5,0.04996170339735633,-837.5
5000,6.0,0.04996170339735633,-850.0
5200,10.0,0.04996170339735633,-750.0
5400,5.5,0.04996170339735633,-862.5
5600,9.5,0.04996170339735633,-762.5
5800,9.0,0.04996170339735633,-775.0
6000,7.5,0.04996170339735633,-812.5
6200,11.0,0.04996170339735633,-725.0
6400,8.5,0.04996170339735633,-787.5
6600,6.0,0.04996170339735633,-850.0
6800,8.5,0.04996170339735633,-787.5
7000,8.0,0.04996170339735633,-800.0
7200,6.0,0.04996170339735633,-850.0
7400,13.0,0.04996170339735633,-675.0
7600,8.0,0.04996170339735633,-800.0
7800,11.0,0.04996170339735633,-725.0
8000,8.5,0.04996170339735633,-787.5
8200,6.5,0.04996170339735633,-837.5
8400,11.0,0.04996170339735633,-725.0
8600,9.5,0.04996170339735633,-762.5
8800,10.0,0.04996170339735633,-750.0
9000,7.5,0.04996170339735633,-812.5
9200,10.0,0.04996170339735633,-750.0
9400,10.0,0.04996170339735633,-750.0
9600,10.5,0.04996170339735633,-737.5
9800,9.5,0.04996170339735633,-762.5
10000,6.0,0.04996170339735633,-850.0
