Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,10.0,0.04996170339735633,-750.0
400,7.5,0.04996170339735633,-812.5
600,8.5,0.04996170339735633,-787.5
800,11.5,0.04996170339735633,-712.5
1000,10.0,0.04996170339735633,-750.0
1200,9.0,0.04996170339735633,-775.0
1400,10.0,0.04996170339735633,-750.0
1600,10.5,0.04996170339735633,-737.5
1800,12.0,0.04996170339735633,-700.0
2000,8.5,0.04996170339735633,-787.5
2200,6.0,0.04996170339735633,-850.0
2400,9.5,0.04996170339735633,-762.5
2600,10.5,0.04996170339735633,-737.5
2800,8.5,0.04996170339735633,-787.5
3000,7.5,0.04996170339735633,-812.5
3200,6.0,0.04996170339735633,-850.0
3400,6.0,0.04996170339735633,-850.0
3600,10.0,0.04996170339735633,-750.0
3800,11.0,0.04996170339735633,-725.0
4000,6.5,0.04996170339735633,-837.5
4200,8.5,0.04996170339735633,-787.5
4400,8.0,0.04996170339735633,-800.0
4600,10.5,0.04996170339735633,-737.5
4800,7.5,0.04996170339735633,-812.5
5000,5.0,0.04996170339735633,-875.0
5200,8.0,0.04996170339735633,-800.0
5400,8.5,0.04996170339735633,-787.5
5600,7.5,0.04996170339735633,-812.5
5800,5.0,0.04996170339735633,-875.0
6000,9.0,0.04996170339735633,-775.0
6200,8.5,0.04996170339735633,-787.5
6400,10.0,0.04996170339735633,-750.0
6600,7.5,0.04996170339735633,-812.5
6800,10.0,0.04996170339735633,-750.0
7000,6.0,0.04996170339735633,-850.0
7200,8.5,0.04996170339735633,-787.5
7400,9.0,0.04996170339735633,-775.0
7600,9.5,0.04996170339735633,-762.5
7800,8.5,0.04996170339735633,-787.5
8000,9.0,0.04996170339735633,-775.0
8200,9.0,0.04996170339735633,-775.0
8400,8.0,0.04996170339735633,-800.0
8600,8.0,0.04996170339735633,-800.0
8800,12.0,0.04996170339735633,-700.0
9000,12.5,0.04996170339735633,-687.5
9200,14.499999999999998,0.04996170339735633,-637.5
9400,8.5,0.04996170339735633,-787.5
9600,5.5,0.04996170339735633,-862.5
9800,4.0,0.04996170339735633,-900.0
10000,7.5,0.04996170339735633,-812.5
