Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,7.000000000000001,0.04996170339735633,-825.0
400,9.5,0.04996170339735633,-762.5
600,9.5,0.04996170339735633,-762.5
800,10.5,0.04996170339735633,-737.5
1000,7.000000000000001,0.04996170339735633,-825.0
1200,11.0,0.04996170339735633,-725.0
1400,14.000000000000002,0.04996170339735633,-650.0
1600,10.0,0.04996170339735633,-750.0
1800,11.5,0.04996170339735633,-712.5
2000,9.5,0.04996170339735633,-762.5
2200,10.5,0.04996170339735633,-737.5
2400,11.5,0.04996170339735633,-712.5
2600,8.0,0.04996170339735633,-800.0
2800,10.0,0.04996170339735633,-750.0
3000,7.5,0.04996170339735633,-812.5
3200,5.0,0.04996170339735633,-875.0
3400,8.0,0.04996170339735633,-800.0
3600,9.0,0.04996170339735633,-775.0
3800,5.5,0.04996170339735633,-862.5
4000,8.5,0.04996170339735633,-787.5
4200,7.5,0.04996170339735633,-812.5
4400,10.0,0.04996170339735633,-750.0
4600,10.0,0.04996170339735633,-750.0
4800,7.5,0.04996170339735633,-812.5
5000,6.0,0.04996170339735633,-850.0
5200,5.0,0.04996170339735633,-875.0
5400,10.0,0.04996170339735633,-750.0
5600,7.5,0.04996170339735633,-812.5
5800,10.0,0.04996170339735633,-750.0
6000,10.5,0.04996170339735633,-737.5
6200,10.0,0.04996170339735633,-750.0
6400,6.5,0.04996170339735633,-837.5
6600,8.5,0.04996170339735633,-787.5
6800,7.5,0.04996170339735633,-812.5
7000,6.5,0.04996170339735633,-837.5
7200,10.0,0.04996170339735633,-750.0
7400,7.000000000000001,0.04996170339735633,-825.0
7600,10.5,0.04996170339735633,-737.5
7800,4.5,0.04996170339735633,-887.5
8000,14.000000000000002,0.04996170339735633,-650.0
8200,10.5,0.04996170339735633,-737.5
8400,9.0,0.04996170339735633,-775.0
8600,10.5,0.04996170339735633,-737.5
8800,8.5,0.04996170339735633,-787.5
9000,8.0,0.04996170339735633,-800.0
9200,11.5,0.04996170339735633,-712.5
9400,8.5,0.04996170339735633,-787.5
9600,9.0,0.04996170339735633,-775.0
9800,8.0,0.04996170339735633,-800.0
10000,7.5,0.04996170339735633,-812.5
