Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,44.00,440,560,114078,0.3450,3.77,28.32,-9999,13,0.41,2.65,35.5,1,39921,94
2000,45.10,451,549,121085,0.3400,3.90,28.94,-9999,15,0.53,2.59,36.3,1,42668,208
3000,44.00,440,560,127343,0.3350,4.02,29.47,-9999,16,0.34,2.64,35.5,1,45122,297
4000,44.80,448,552,133569,0.3300,4.14,30.01,-9999,18,0.35,2.63,35.7,1,47563,387
5000,46.50,465,535,139640,0.3250,4.26,30.32,-9999,16,0.34,2.72,36.7,3,49944,479
6000,47.80,478,522,145449,0.3200,4.36,30.76,-9999,15,0.35,2.73,34.8,0,52221,572
7000,45.80,458,542,150985,0.3150,4.46,31.18,-9999,17,0.35,2.74,35.0,0,54392,666
8000,43.10,431,569,156484,0.3100,4.57,31.58,-9999,13,0.34,2.60,35.9,2,56549,763
9000,46.10,461,539,161869,0.3050,4.67,31.90,-9999,19,0.35,2.74,36.8,2,58661,874
10000,45.40,454,546,167155,0.3000,4.77,32.24,-9999,10,0.36,2.69,36.9,1,60735,1016
