Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,55.90,559,441,359771,0.0300,10.74,42.13,-9999,17,0.49,3.08,39.7,1,136317,128
2000,51.80,518,482,361509,0.0300,10.82,42.21,-9999,17,0.49,3.04,41.9,5,136999,263
3000,57.90,579,421,363071,0.0300,10.90,42.29,-9999,10,0.48,3.14,39.8,3,137612,393
4000,54.70,547,453,364733,0.0300,10.97,42.36,-9999,14,0.46,3.04,39.1,0,138264,511
5000,53.80,538,462,366326,0.0300,11.04,42.42,-9999,14,0.38,3.01,38.4,0,138889,606
6000,52.20,522,478,367875,0.0300,11.11,42.49,-9999,17,0.51,2.93,40.9,4,139498,712
7000,53.90,539,461,369589,0.0300,11.18,42.57,-9999,10,0.49,3.01,40.5,2,140171,846
8000,56.30,563,437,371240,0.0300,11.25,42.63,-9999,16,0.50,3.09,40.6,2,140819,993
9000,55.20,552,448,372834,0.0300,11.32,42.69,-9999,16,0.50,3.10,38.3,0,141444,1149
10000,55.20,552,448,374350,0.0300,11.39,42.76,-9999,16,0.49,3.05,39.5,3,142039,1323
