Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,53.30,533,467,322943,0.0450,9.24,40.53,-9999,14,0.48,3.06,42.3,3,121860,126
2000,56.00,560,440,325009,0.0400,9.32,40.64,-9999,17,0.48,3.06,38.9,2,122670,245
3000,56.70,567,433,326875,0.0350,9.40,40.74,-9999,12,0.45,3.03,39.9,2,123402,363
4000,53.80,538,462,328838,0.0300,9.48,40.83,-9999,17,0.46,2.99,40.4,2,124173,481
5000,53.60,536,464,330779,0.0300,9.55,40.92,-9999,17,0.41,3.08,38.4,0,124934,588
6000,53.00,530,470,332830,0.0300,9.63,40.99,-9999,16,0.45,2.89,39.8,3,125739,704
7000,54.40,544,456,334739,0.0300,9.70,41.08,-9999,18,0.45,3.06,38.7,1,126489,817
8000,55.00,550,450,336657,0.0300,9.78,41.15,-9999,14,0.43,3.02,41.3,1,127242,980
9000,55.20,552,448,338355,0.0300,9.86,41.23,-9999,17,0.49,3.06,38.0,1,127908,1159
10000,54.50,545,455,340139,0.0300,9.93,41.30,-9999,10,0.49,3.01,38.4,0,128609,1294
