Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.90,709,291,268480,0.2163,10.63,42.97,180,0,0.37,3.53,43.6,2,100472,99
2000,69.60,696,304,270317,0.2130,10.74,43.07,136,0,0.41,3.44,43.2,0,101193,196
3000,68.70,687,313,272324,0.2100,10.84,43.17,120,0,0.37,3.45,44.7,2,101981,296
4000,71.40,714,286,274211,0.2069,10.95,43.26,220,0,0.37,3.64,44.6,4,102722,396
5000,67.10,671,329,275896,0.2033,11.06,43.39,92,0,0.37,3.49,43.9,2,103383,497
6000,68.50,685,315,277592,0.1998,11.18,43.50,117,0,0.36,3.44,46.0,4,104049,598
7000,72.30,723,277,279267,0.1962,11.28,43.58,208,0,0.38,3.60,42.4,0,104707,701
8000,67.80,678,322,281109,0.1929,11.38,43.67,100,0,0.37,3.46,43.4,1,105430,802
9000,70.10,701,299,282770,0.1893,11.50,43.77,162,1,0.37,3.45,47.6,2,106082,933
10000,70.70,707,293,284590,0.1860,11.62,43.89,164,0,0.36,3.40,47.9,3,106796,1092
