Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,74.90,749,251,327826,0.0503,14.95,46.14,305,1,0.59,3.57,45.9,3,123777,160
2000,73.80,738,262,328996,0.0500,15.08,46.21,271,0,0.56,3.55,54.1,7,124237,345
3000,72.60,726,274,330159,0.0500,15.20,46.27,232,0,0.57,3.57,52.2,6,124694,528
4000,72.30,723,277,331267,0.0500,15.33,46.35,231,0,0.53,3.58,54.5,7,125129,711
5000,71.10,711,289,332414,0.0500,15.44,46.41,177,0,0.75,3.45,48.6,4,125580,879
6000,74.20,742,258,333424,0.0500,15.56,46.49,281,0,0.57,3.56,50.9,5,125977,1064
7000,72.80,728,272,334645,0.0500,15.68,46.55,244,0,0.57,3.53,52.7,8,126456,1252
8000,74.30,743,257,335650,0.0500,15.79,46.63,298,0,0.57,3.55,49.9,6,126851,1464
9000,73.20,732,268,336686,0.0500,15.91,46.68,271,0,0.57,3.63,51.4,4,127258,1715
10000,73.40,734,266,337667,0.0500,16.02,46.75,279,0,0.59,3.61,46.7,6,127643,2024
