Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.50,765,235,391317,0.0500,22.77,49.54,380,0,0.59,3.67,53.5,7,148721,178
2000,75.80,758,242,392020,0.0500,22.88,49.57,360,2,0.53,3.64,55.1,9,148997,355
3000,75.00,750,250,392779,0.0500,22.99,49.60,323,0,0.62,3.58,55.0,9,149295,536
4000,74.50,745,255,393567,0.0500,23.10,49.65,311,0,0.53,3.60,56.6,9,149604,716
5000,77.30,773,227,394312,0.0500,23.20,49.67,385,0,0.54,3.62,52.1,5,149897,891
6000,72.60,726,274,395115,0.0500,23.30,49.71,252,0,0.54,3.56,53.2,6,150212,1074
7000,75.00,750,250,395877,0.0500,23.39,49.75,313,0,0.55,3.58,47.7,1,150512,1256
8000,73.20,732,268,396604,0.0500,23.47,49.78,280,0,0.56,3.62,45.2,3,150797,1458
9000,73.20,732,268,397436,0.0500,23.60,49.81,285,1,0.55,3.59,62.9,12,151124,1737
10000,73.40,734,266,398116,0.0500,23.70,49.84,277,1,0.54,3.58,51.3,7,151391,2051
