Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,79.10,791,209,405892,0.0500,24.81,50.18,445,0,0.63,3.66,48.6,5,154446,174
2000,77.60,776,224,406635,0.0500,24.90,50.21,391,1,0.51,3.60,50.1,5,154738,338
3000,75.00,750,250,407424,0.0500,24.98,50.24,314,0,0.41,3.64,47.2,2,155048,466
4000,76.90,769,231,408139,0.0500,25.08,50.26,392,0,0.50,3.64,52.1,8,155329,628
5000,75.60,756,244,408822,0.0500,25.17,50.28,348,0,0.56,3.63,50.4,6,155597,805
6000,74.90,749,251,409627,0.0500,25.27,50.31,318,0,0.56,3.60,55.5,10,155914,996
7000,76.10,761,239,410320,0.0500,25.36,50.33,343,0,0.58,3.58,49.9,6,156186,1247
8000,77.10,771,229,410902,0.0500,25.47,50.35,366,1,0.56,3.57,51.6,5,156415,1501
9000,76.50,765,235,411528,0.0500,25.56,50.38,371,0,0.45,3.63,50.2,6,156661,1779
10000,78.10,781,219,412197,0.0500,25.65,50.41,413,0,0.56,3.63,47.0,2,156924,1931
