Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,61.30,613,387,161367,0.3370,5.95,35.77,-130,0,0.36,3.22,42.1,2,58418,95
2000,65.00,650,350,165640,0.3340,6.08,36.04,-1,0,0.37,3.39,42.3,1,60095,190
3000,65.10,651,349,169342,0.3310,6.22,36.33,2,0,0.37,3.35,39.8,0,61547,281
4000,66.10,661,339,173029,0.3280,6.35,36.58,20,0,0.37,3.30,39.4,1,62994,371
5000,64.70,647,353,176749,0.3250,6.50,36.91,-19,0,0.36,3.30,44.8,4,64454,473
6000,64.30,643,357,180245,0.3220,6.63,37.18,-18,0,0.36,3.41,41.2,2,65834,565
7000,67.40,674,326,183607,0.3190,6.75,37.48,73,0,0.37,3.33,39.1,0,67153,656
8000,66.30,663,337,187158,0.3160,6.87,37.68,26,0,0.37,3.31,41.1,1,68547,749
9000,62.70,627,373,190618,0.3130,7.01,37.94,-90,0,0.37,3.22,43.4,2,69904,853
10000,66.50,665,335,193955,0.3100,7.13,38.20,19,0,0.37,3.26,42.0,1,71214,975
