Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,72.10,721,279,302094,0.1443,12.79,44.80,206,0,0.41,3.50,42.5,0,113671,98
2000,71.80,718,282,303379,0.1397,12.91,44.89,229,0,0.40,3.57,46.1,3,114176,199
3000,69.70,697,303,304670,0.1350,13.02,44.97,163,0,0.37,3.53,45.2,4,114682,300
4000,72.40,724,276,306085,0.1308,13.13,45.05,231,0,0.37,3.54,47.1,2,115238,405
5000,72.40,724,276,307509,0.1266,13.22,45.11,221,0,0.37,3.54,43.6,1,115797,507
6000,74.20,742,258,308877,0.1222,13.32,45.18,296,0,0.37,3.59,42.7,1,116335,603
7000,73.20,732,268,310388,0.1182,13.42,45.27,252,0,0.49,3.49,46.3,2,116928,781
8000,74.20,742,258,311702,0.1136,13.53,45.32,302,0,0.57,3.69,47.0,3,117444,978
9000,71.70,717,283,313031,0.1091,13.65,45.39,225,0,0.57,3.57,48.0,3,117966,1206
10000,70.80,708,292,314351,0.1046,13.76,45.46,180,0,0.57,3.55,48.3,3,118484,1486
