Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.30,713,287,248557,0.2470,9.55,41.79,173,0,0.38,3.38,40.5,0,92648,95
2000,70.10,701,299,250604,0.2440,9.66,41.91,158,0,0.37,3.39,43.2,2,93452,190
3000,69.90,699,301,252780,0.2410,9.78,42.04,157,0,0.37,3.42,43.6,1,94306,288
4000,72.00,720,280,254751,0.2380,9.88,42.17,209,0,0.48,3.52,41.0,0,95080,381
5000,72.80,728,272,256867,0.2350,9.98,42.27,231,0,0.37,3.55,40.8,1,95911,476
6000,73.10,731,269,258762,0.2318,10.09,42.40,213,0,0.36,3.46,43.1,1,96655,577
7000,71.90,719,281,260784,0.2288,10.20,42.53,212,0,0.37,3.49,43.9,1,97449,675
8000,68.70,687,313,262748,0.2257,10.30,42.63,130,0,0.37,3.50,38.8,0,98220,767
9000,72.30,723,277,264698,0.2227,10.41,42.76,233,0,0.36,3.49,46.0,4,98987,880
10000,70.30,703,297,266625,0.2195,10.52,42.87,166,0,0.37,3.43,42.5,1,99743,1021
